# QIGOA reality-check | script=run_unet.py | experiment=main | data_source=brats | commit=6ef6d4e45c9669398de1c106d10ec700bb6d3ed2 | generated=2026-07-22T01:29:51
# Provenance: numbers trace to this script + configs/*.yaml + the commit above (CLAUDE.md §5.3). Do not edit by hand.
# A3: class B (learned) — OUT-OF-FOLD ONLY. Trained on all tumour slices of outer-train patients; scored on the single designated slice of held-out patients ('same input' is an INFERENCE constraint).
patient_id,target,method,method_class,fold,seed,checkpoint,dice,hd95,nsd,nsd_tau1,nsd_tau3,nsd_tau5,n_components,empty_mask,mask_hash,data_source,placeholder
BraTS20_Training_317,wt_flair,2D-UNet,B: learned (out-of-fold only),0,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold0_seed0.pt,0.9748549323017408,1.0,1.0,0.9803921568627451,1.0,1.0,1,0,7b079d4f13f1fb5787fd86277a445b9fced0bb76f904755035392cee6e5a18e0,brats,0
BraTS20_Training_320,wt_flair,2D-UNet,B: learned (out-of-fold only),0,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold0_seed0.pt,0.854045037531276,12.609147276228137,0.6803874092009685,0.6295399515738499,0.7167070217917676,0.7772397094430993,5,0,11748cf0ff327183ebcb10560967a5f4bd188524116ca108096161fd43a0d071,brats,0
BraTS20_Training_322,wt_flair,2D-UNet,B: learned (out-of-fold only),0,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold0_seed0.pt,0.9568579568579568,3.605551275463989,0.7899159663865546,0.7282913165266106,0.8739495798319328,0.9747899159663865,1,0,9bc75150868bebded5ca27bc1dd89c977a3426f361651953d2906f3bd7f50952,brats,0
BraTS20_Training_327,wt_flair,2D-UNet,B: learned (out-of-fold only),0,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold0_seed0.pt,0.9774582673327648,2.23606797749979,0.9356984478935698,0.8270509977827051,0.9844789356984479,0.9977827050997783,1,0,517f2466607ce5706514a70a86f866aec7210a208af18fcf9c668e8346971633,brats,0
BraTS20_Training_335,wt_flair,2D-UNet,B: learned (out-of-fold only),0,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold0_seed0.pt,0.9191094619666048,8.246211251235321,0.8302325581395349,0.6813953488372093,0.8674418604651163,0.8860465116279069,1,0,6330b19299dcf90ec9f11945a512192cfc75b4b9755743ac5bba9c75989a32a7,brats,0
BraTS20_Training_342,wt_flair,2D-UNet,B: learned (out-of-fold only),0,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold0_seed0.pt,0.8401736937946491,9.0,0.5124378109452736,0.3370646766169154,0.6480099502487562,0.7860696517412935,4,0,254a775e9a090f8cd44a9e1046e6bc430291623be0b7aaf5f7f188403f42cca4,brats,0
BraTS20_Training_344,wt_flair,2D-UNet,B: learned (out-of-fold only),0,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold0_seed0.pt,0.948438088069251,11.02494855945299,0.7754716981132076,0.7471698113207547,0.8,0.8283018867924529,1,0,3d6e458ff44895fa5d28df5caca3d5db148952b6f211e89c99ba73c5a2c3af71,brats,0
BraTS20_Training_345,wt_flair,2D-UNet,B: learned (out-of-fold only),0,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold0_seed0.pt,0.9425435765009683,43.39814096272164,0.9163636363636364,0.8606060606060606,0.9333333333333333,0.936969696969697,3,0,d1f2043b14d1d35589c26037165da60285bfde8b6b1a03e9d7f53863467e6b65,brats,0
BraTS20_Training_353,wt_flair,2D-UNet,B: learned (out-of-fold only),0,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold0_seed0.pt,0.9363909363909364,3.0,0.8712121212121212,0.6338383838383839,0.952020202020202,0.9646464646464646,2,0,fcbfcf26a2b09ae65c8b72aebf99b8980b4cbd32abd99782f4bbbb50fe92fad6,brats,0
BraTS20_Training_356,wt_flair,2D-UNet,B: learned (out-of-fold only),0,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold0_seed0.pt,0.7840735068912711,6.324555320336759,0.6655737704918033,0.5311475409836065,0.7573770491803279,0.9114754098360656,3,0,1c1d309dc92d77e251acf5d1442dc4cd2d9dac7696ed45e1e88694aaa59df00e,brats,0
BraTS20_Training_361,wt_flair,2D-UNet,B: learned (out-of-fold only),0,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold0_seed0.pt,0.9797979797979798,49.42986917762956,0.8931506849315068,0.8931506849315068,0.8931506849315068,0.8931506849315068,8,0,f0dbc0dd05a9049a6372ff37212914d6404293c423bbac503bb0caaa1d16ac60,brats,0
BraTS20_Training_364,wt_flair,2D-UNet,B: learned (out-of-fold only),0,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold0_seed0.pt,0.8815023474178404,6.781152949374527,0.6705426356589147,0.5445736434108527,0.7868217054263565,0.9011627906976745,1,0,525f82fc9f87c00394dca30a4b5b09b9e0e22a9e8dc326f7d032c2f12e1aa1bd,brats,0
BraTS20_Training_028,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.8835758835758836,4.47213595499958,0.749003984063745,0.4940239043824701,0.8605577689243028,0.9721115537848606,1,0,daa1c88479f2802884b5b950f54d50fd06c52d4df758b44f9ccc9bb03668b681,brats,0
BraTS20_Training_033,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9630803359214071,2.23606797749979,0.9368421052631579,0.8666666666666667,0.9666666666666667,0.9964912280701754,1,0,4ae79c83b8f722b40a00c51628baec695742ed555922a93274f7df1554b2bf99,brats,0
BraTS20_Training_045,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9545454545454546,2.8284271247461903,0.9242424242424242,0.8116883116883117,0.9632034632034632,0.9848484848484849,2,0,591adeafce31cf638d7d6fdc2729a19ef021d19ea5d53893967d2c828d7780bb,brats,0
BraTS20_Training_054,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.8768979210464845,6.647187993486051,0.6672566371681415,0.5185840707964602,0.7769911504424779,0.8991150442477877,2,0,1575be0048f5e43649ae9afdc45d6bde90acecca799c03d047602bdfd07c6d41,brats,0
BraTS20_Training_059,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.7134751773049646,7.781078190400236,0.5802469135802469,0.4876543209876543,0.6635802469135802,0.8271604938271605,1,0,c340ec20471d4af1576bb9882434e347ecdff19ea2e457024e4a2b3c434babda,brats,0
BraTS20_Training_060,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9248040669349714,9.831499888679772,0.7291196388261851,0.5372460496613995,0.8284424379232506,0.8871331828442438,1,0,60ab59dbac86b7a69d7f5e37a126fc0784f1611207bfc2241ff073a65265149c,brats,0
BraTS20_Training_061,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9551020408163265,2.0,0.9519230769230769,0.8413461538461539,0.9903846153846154,0.9903846153846154,1,0,5bc7fd5e4d22e824e63a158cd496f9b7899c5d2d86f9315b796481fc244b4def,brats,0
BraTS20_Training_068,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9635036496350365,3.0,0.8971291866028708,0.784688995215311,0.9521531100478469,0.9688995215311005,2,0,1fd568d337500a3a73ca96bf34de9374e0426742fcd3132ad073c7cfe93c0712,brats,0
BraTS20_Training_070,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9797898140662894,1.0,1.0,0.9918032786885246,1.0,1.0,1,0,92de1fcfecc75d84442aeb684f9c708a54e6399011bdbcd95b83cb9669cca7fe,brats,0
BraTS20_Training_071,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9068453554066482,13.0,0.6405228758169934,0.5049019607843137,0.7107843137254902,0.7794117647058824,3,0,edf3bc75a0d5bdf4bb53f709f2d4ea2b096cbaa7e77b1ca77353d6a6ec0dafe1,brats,0
BraTS20_Training_086,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.35777126099706746,18.417363873091556,0.41033434650455924,0.2796352583586626,0.49848024316109424,0.5440729483282675,6,0,4515d0792c354d3c254db012858756e4134e3ce3a14ac8242580c02c41a7482d,brats,0
BraTS20_Training_105,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.8199004975124378,9.848857801796104,0.6066066066066066,0.5495495495495496,0.6546546546546547,0.7747747747747747,2,0,5387944143c502ed3cc0165cf9f8ec2bbc64121a31444992f35b3173083e306f,brats,0
BraTS20_Training_106,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.8526434195725534,5.656854249492381,0.6893063583815029,0.46965317919075145,0.8280346820809249,0.9393063583815029,5,0,4dd793955177e45767dd954dd6851a343e25076c79c60b183ff0eedabf641744,brats,0
BraTS20_Training_109,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.8967755896991993,4.841640786499838,0.844566712517194,0.7152682255845942,0.9078404401650619,0.9601100412654745,5,0,3d38982c82fb475500f2f8ad0b47edf6e3ddb96ce6b67c02e82aee3d2596b899,brats,0
BraTS20_Training_112,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9455272363818091,5.127634042946963,0.8300395256916996,0.6772068511198946,0.8998682476943346,0.9486166007905138,2,0,55db82167ce3932a1912f8ee45d844315a92b4cb10c6c5a016795323d9eea495,brats,0
BraTS20_Training_126,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9327920613441588,4.649999999999977,0.8368055555555556,0.6631944444444444,0.9375,0.9548611111111112,1,0,482d48a5221a4084eab9daa6acfebd88c0e3b8de23cfd98c0bfddaa341aa4d81,brats,0
BraTS20_Training_128,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.838975297346752,6.203658925317489,0.5350553505535055,0.3800738007380074,0.6789667896678967,0.9040590405904059,3,0,2ce8cb706384545518ae8996dec6c8752e266e1c083051a5e81cb0fad50139d7,brats,0
BraTS20_Training_129,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9505165851005981,9.219544457292887,0.8820960698689956,0.7816593886462883,0.9039301310043668,0.9148471615720524,1,0,e8407837074577b3953c4ea8d3dde495e1d07ca22911cab4ed0b0f736c2e7b76,brats,0
BraTS20_Training_130,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.893425888117599,9.939543120718437,0.6191536748329621,0.4209354120267261,0.7661469933184856,0.8708240534521158,1,0,365498b4f70e2c7277644eec2b4f574a96e4ae570dea75d4913d7b80805a7d2d,brats,0
BraTS20_Training_140,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9554914172869512,3.0,0.888268156424581,0.7560521415270018,0.9534450651769087,1.0,2,0,d0b8559696a0f7deffcfe01fec3133e5a0be6491dd419dd2cd4ea1db0b649e6a,brats,0
BraTS20_Training_148,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.8865910607071381,17.746002786946462,0.5362035225048923,0.34442270058708413,0.675146771037182,0.8160469667318982,3,0,d49c435e88cfe46e1958d848fdd77a5ac2ca0ef4bb4e42bfc082dd3c35fdd65c,brats,0
BraTS20_Training_156,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.8869146770312789,14.317821063276353,0.5923344947735192,0.48257839721254353,0.6933797909407665,0.764808362369338,2,0,e5e06b77a07f581614a7e28b33c06bb63e9c7724284f881a4d9446040a6c16c7,brats,0
BraTS20_Training_164,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.592797783933518,24.495754036671464,0.15337423312883436,0.0352760736196319,0.2668711656441718,0.42024539877300615,1,0,ec49ba8833962914c962ab8a0c378c0ee6bbcb12cbbda43a4dfd168656761a46,brats,0
BraTS20_Training_170,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9205408408964623,7.0,0.6563981042654028,0.43838862559241704,0.8009478672985783,0.8957345971563981,1,0,065bd6f1d0a966fc5cb894c24616be46aca3f5c0a29f245b8a117ae711876301,brats,0
BraTS20_Training_175,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.93888,4.47213595499958,0.7702871410736579,0.6117353308364545,0.8764044943820225,0.9637952559300874,4,0,9aa6189267f7237b689123ddc4fd61b08af6d3e7ba14f6d08f34dfcb3f554b9e,brats,0
BraTS20_Training_185,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9495357287040775,6.143210727807855,0.8624031007751938,0.7790697674418605,0.8895348837209303,0.9282945736434108,3,0,155dcd378a65fd55a6f441dd85dd18392c6448250ea555d2fa336c6552693066,brats,0
BraTS20_Training_189,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9475974614687217,4.621320343559642,0.844789356984479,0.6585365853658537,0.9135254988913526,0.9623059866962306,1,0,be0eb363fd76ac89f541bce85f266b28b0ac84fc761b7d48dd8556be08c269fe,brats,0
BraTS20_Training_200,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9542151162790697,3.095507553083936,0.879245283018868,0.7471698113207547,0.9471698113207547,0.9811320754716981,1,0,32da2a2eea79b2b4b01f21ea58e7bd67286f6f031e9f736b027bc441d259552a,brats,0
BraTS20_Training_204,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.5998707175177763,8.900581316760658,0.10975609756097561,0.044715447154471545,0.2886178861788618,0.6666666666666666,4,0,9a8f840bd97efd4740efdecf59f22d60f70575010e02091405e7748cf9baa4f0,brats,0
BraTS20_Training_207,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.8468531468531468,11.180339887498949,0.6581986143187067,0.5034642032332564,0.7482678983833718,0.8475750577367206,3,0,b3395513e404cbad4f0c6279f74c85e0ee9c6124735d9a3c4a2f4c88de320fd1,brats,0
BraTS20_Training_212,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.8925221799746514,14.152715840704092,0.6350974930362117,0.5111420612813371,0.7047353760445683,0.7966573816155988,3,0,0fdc6e16de51a8e7f7527d1a39f396e7817964c70c4c31fb7bf1fbb036f70a6c,brats,0
BraTS20_Training_216,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.903107861060329,14.619357289499543,0.6054054054054054,0.5378378378378378,0.7486486486486487,0.8648648648648649,1,0,a1c3b8c9d94b4599b2f3177251562bd290cd9a2466d6476bcf8d6847cea938ca,brats,0
BraTS20_Training_217,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.943030303030303,2.23606797749979,0.944954128440367,0.8027522935779816,0.9954128440366973,0.9954128440366973,2,0,27211434dc30a6017a2402645d0b6b94626d4205315f518bc1bfed21f9adef10,brats,0
BraTS20_Training_218,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9456380208333334,7.0390872965260085,0.7622222222222222,0.5488888888888889,0.8511111111111112,0.9244444444444444,3,0,7343f044f5553c769aec0ef95a159b871feda70fb4486ffa5d60658fa12d4adc,brats,0
BraTS20_Training_225,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9491525423728814,7.056854249492377,0.8063694267515924,0.7439490445859872,0.845859872611465,0.9006369426751593,2,0,324a21eff91dbecaa056c4e871a2ed4eca0fe82802e51851eb3cdc91010b48bc,brats,0
BraTS20_Training_227,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.5370511841100076,27.787426440496883,0.46905940594059403,0.3502475247524752,0.5495049504950495,0.6522277227722773,4,0,867e67696aef4c421ce12240c7678ccf190513f6955e499ce3ab9d399611393b,brats,0
BraTS20_Training_229,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.94440867138871,3.1622776601683795,0.8549222797927462,0.616580310880829,0.9404145077720207,0.9922279792746114,1,0,202f3ed1e9cf0a1957d2c26848c9b19120dc132294f6cd9e54144a9f67f2dfc1,brats,0
BraTS20_Training_231,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9708796157310117,5.054460732476027,0.8638297872340426,0.7659574468085106,0.9127659574468086,0.948936170212766,2,0,99e109e8a2f7530d57da5a7293356741b6c46a4b63478f9f8b7ed55a0e809131,brats,0
BraTS20_Training_233,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.7313997477931904,3.9013878188659974,0.6129032258064516,0.3387096774193548,0.8978494623655914,0.9946236559139785,2,0,092fea1e197ea2df1f0f2f39529a70fccbf3765a5035ec22146517f014c53670,brats,0
BraTS20_Training_239,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.8276717084056534,11.166842000467778,0.6252072968490879,0.49087893864013266,0.714759535655058,0.8308457711442786,4,0,bb05dbf6b924d65aa55b57fbb71a1e6a6afb0be0c5b49c8e9b83a49a5035f286,brats,0
BraTS20_Training_241,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.8995001595235563,13.44804161976246,0.6383495145631068,0.4320388349514563,0.7402912621359223,0.7924757281553398,4,0,ba70691dfe46d65fcfd936c5fddb7acfb30071e424f07fa66b883f7c2a0fc270,brats,0
BraTS20_Training_242,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.922722029988466,7.0710678118654755,0.7721518987341772,0.6666666666666666,0.8417721518987342,0.9071729957805907,2,0,86990436a17fc1bb513ca37a16561bdb403607848d93bcd6b347b18b0c13f3ee,brats,0
BraTS20_Training_243,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9191905094207955,4.47213595499958,0.8052109181141439,0.6277915632754343,0.8970223325062034,0.967741935483871,2,0,2ddd2e24e01355b15d438a303f607bc0b6e78d67bdb301ab4b7064f6cd56a8b3,brats,0
BraTS20_Training_245,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.7197831978319783,24.373828789701587,0.2767732962447844,0.22253129346314326,0.37830319888734354,0.5549374130737135,2,0,57b0d78857018105ab0bd59ff995ae915ec4a0e38f224519c7568ed13b07a68e,brats,0
BraTS20_Training_250,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.5633802816901409,14.016050981428188,0.2087378640776699,0.08495145631067962,0.32038834951456313,0.4077669902912621,3,0,2d8a1a770ca57c436d7360b16f0f2a7cbd60c2a4283e0c106ac1ab7783947a1e,brats,0
BraTS20_Training_252,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.960055898451147,12.041594578792296,0.8021390374331551,0.7219251336898396,0.8805704099821747,0.9269162210338681,1,0,4f2a4bcb2c7066b958869502c69a233f0c80b75ee194e18b04291c40c85430fa,brats,0
BraTS20_Training_258,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9647957489206244,2.8284271247461903,0.9107142857142857,0.7901785714285714,0.9665178571428571,1.0,1,0,6e6c7c1d25ecdcdcf434cb7421bd9b87bab5b055df13e9835e43335e0ac090b8,brats,0
BraTS20_Training_261,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9461654703437854,7.615773105863909,0.6746575342465754,0.5582191780821918,0.7654109589041096,0.9092465753424658,2,0,82dbcfee733a8b0281a22799daceae5c0706cb3001917459cc9536a5397fc944,brats,0
BraTS20_Training_276,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.8753691671588896,14.063961030678927,0.5816326530612245,0.41836734693877553,0.7117346938775511,0.7755102040816326,2,0,675f0867c29c4888cf9680206b2d2c6669aeb03da8a2279e854d6a278076729e,brats,0
BraTS20_Training_279,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9257655924322591,14.002460800884883,0.7084942084942085,0.640926640926641,0.7625482625482626,0.8243243243243243,1,0,262739da40058b5f23c9c773f49fe776f4faaa373dc58b360a91d7d49173e771,brats,0
BraTS20_Training_280,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9540687160940325,6.374515620303464,0.8723404255319149,0.8156028368794326,0.925531914893617,0.9432624113475178,1,0,1b5437f85a6c0af0817118327a7fc1b0c0f6799e69dca1c42ae45fb85c3af424,brats,0
BraTS20_Training_281,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.954352787740463,5.656854249492381,0.8350730688935282,0.6951983298538622,0.9206680584551148,0.9373695198329853,1,0,c6295879a86582c9c387ecf67258d7a7374ef2c4e5de3a3f4c154e2fe7fdcef1,brats,0
BraTS20_Training_282,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9605047908389811,2.23606797749979,0.9157894736842105,0.8052631578947368,0.9894736842105263,1.0,1,0,78301ef3760d760b5c3f77210e181591ba04b6a1eb1904e5bd2cd999e4dcea32,brats,0
BraTS20_Training_287,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9559643255295429,2.23606797749979,0.9253246753246753,0.7597402597402597,1.0,1.0,2,0,55f3a4ae1bd657978d26db5be52177d35baf03717db97c71316c0e765d7d3fb3,brats,0
BraTS20_Training_295,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.847237269772481,6.708203932499369,0.7012448132780082,0.6016597510373444,0.7385892116182573,0.8713692946058091,1,0,6529da3b130663ac52240ec6563302b43bd8132a233c2d012004dfd5d14f7b61,brats,0
BraTS20_Training_300,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9488843813387424,3.605551275463989,0.8358585858585859,0.6717171717171717,0.9318181818181818,0.98989898989899,1,0,9c5c8130fa54aadb03acab76b7e8aae233885335ab124c9752e710ece55a75a9,brats,0
BraTS20_Training_304,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9010458567980691,5.839404300103038,0.7588235294117647,0.6029411764705882,0.8823529411764706,0.9352941176470588,1,0,caa94bed317105a272bf5493ba154d860492cc26f8d8f9f6d7eec481a8c58749,brats,0
BraTS20_Training_307,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.7346938775510204,18.147788697436475,0.48812664907651715,0.39313984168865435,0.5369393139841688,0.6345646437994723,3,0,c39241029956ee12d93af74f5798516d66ae8e5e7541090d3b82a5fffc4c3d4d,brats,0
BraTS20_Training_308,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9208571120921718,16.271105341124564,0.6522911051212938,0.5498652291105122,0.706199460916442,0.7816711590296496,1,0,de0250e3c2deb6ea523d306a317a75b3203a8e1b86091b3a01e35c1d10c13f47,brats,0
BraTS20_Training_312,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9447248257630377,4.3918126112414715,0.7482993197278912,0.54421768707483,0.8945578231292517,0.9608843537414966,1,0,9026efb6c229f3458d7928385c0972271c581d4e0aadfae4917271c392d48f13,brats,0
BraTS20_Training_314,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.6707021791767555,20.248456731316587,0.5370741482965932,0.4188376753507014,0.6773547094188377,0.7434869739478958,5,0,d6ab496d5fbf03498cd1dbb6b7eac96fba5f8c5a8602244671420a935f8e91f2,brats,0
BraTS20_Training_315,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.957560774618871,5.665559131760023,0.8884615384615384,0.8653846153846154,0.8923076923076924,0.9423076923076923,1,0,52657a9933f548a1c6423b9468df51576c96ce30cf6b48f5527bb3e33a8d3141,brats,0
BraTS20_Training_316,wt_flair,2D-UNet,B: learned (out-of-fold only),1,0,/kaggle/working/qigoa/results/main/checkpoints/unet_fold1_seed0.pt,0.9123224764010545,13.045883931389765,0.7092896174863388,0.5486338797814208,0.7868852459016393,0.833879781420765,4,0,988c89a32e1227b404d3680c085c91294389f17fd7f0607aa56fd0e834a8a651,brats,0
