target,decode_rule,2,3,4,5,6,8,10
et_t1ce,brightest,0.0,0.0,0.0,0.0,0.0,0.0,0.0
et_t1ce,morph,0.0,0.0,0.0,0.0,0.0,8.861058601134216e-05,0.0009747164461247637
et_t1ce,otsu_pick,0.0,0.0,0.0,0.0,0.0,0.0,0.0
et_t1ce,upper_union,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wt_flair,brightest,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wt_flair,morph,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wt_flair,otsu_pick,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wt_flair,upper_union,0.0,0.0,0.0,0.0,0.0,0.0,0.0
