# QIGOA reality-check | script=run_main_grid.py::summarise | experiment=week1 | data_source=brats | commit=1461520d7785c65a06704e47ba229ddde0b2d9ff | generated=2026-07-17T17:11:44
# Provenance: numbers trace to this script + configs/*.yaml + the commit above (CLAUDE.md §5.3). Do not edit by hand.
target,include_zero_bg,k,method,decode_rule,n_rows,n_patients,dice_median,dice_q1,dice_q3,dice_ci_low,dice_ci_high,hd95_median,nsd_median,n_components_median,empty_mask_rate,psnr_median,ssim_median,relative_gap_mean,relative_gap_std,hit_rate,nfe_mean,runtime_s_mean,placeholder
et_t1ce,true,3,GOA,morph,180,60,0.004870048505311199,0.0,0.07747793185431645,0.0,0.04002244732317345,84.09750760340513,0.008152568910595799,1.0,0.0,27.489274833680074,0.9034372247965166,0.0005245287670903499,0.0005992005606048374,0.2722222222222222,5000.0,2.240232578572189,0
et_t1ce,true,3,GOA,otsu_pick,180,60,0.0576060050100263,0.03209135366561052,0.08156643177617068,0.0462932776944643,0.0628763478504411,94.04786015641186,0.0640831443140585,9.0,0.0,27.489274833680074,0.9034372247965166,0.0005245287670903499,0.0005992005606048374,0.2722222222222222,5000.0,2.240232578572189,0
et_t1ce,true,3,GOA,upper_union,180,60,0.0576060050100263,0.03209135366561052,0.08156643177617068,0.0462932776944643,0.0628763478504411,94.04786015641186,0.0640831443140585,9.0,0.0,27.489274833680074,0.9034372247965166,0.0005245287670903499,0.0005992005606048374,0.2722222222222222,5000.0,2.240232578572189,0
et_t1ce,true,3,GOA-fixed,brightest,180,60,0.07531925860499669,0.0443767898086748,0.1938141035613934,0.0640265591652833,0.0931056293485136,89.05330186586936,0.1107292298285511,124.0,0.0,27.611399740055795,0.9030457965321025,5.977739510422748e-05,0.0003336793198718128,0.9333333333333333,5000.0,2.8156735429444426,0
et_t1ce,true,3,GOA-fixed,morph,180,60,0.0048273301151132,0.0,0.07602212764407608,0.0,0.0407437587969479,87.459650239485,0.0105263157894736,1.0,0.0,27.611399740055795,0.9030457965321025,5.977739510422748e-05,0.0003336793198718128,0.9333333333333333,5000.0,2.8156735429444426,0
et_t1ce,true,3,GOA-fixed,otsu_pick,180,60,0.05758933325029175,0.032043967491807296,0.08176073167889102,0.0461158742530527,0.0628763478504411,94.1195774354724,0.06411888608016815,9.0,0.0,27.611399740055795,0.9030457965321025,5.977739510422748e-05,0.0003336793198718128,0.9333333333333333,5000.0,2.8156735429444426,0
et_t1ce,true,3,GOA-fixed,upper_union,180,60,0.05758933325029175,0.032043967491807296,0.08176073167889102,0.0461158742530527,0.0628763478504411,94.1195774354724,0.06411888608016815,9.0,0.0,27.611399740055795,0.9030457965321025,5.977739510422748e-05,0.0003336793198718128,0.9333333333333333,5000.0,2.8156735429444426,0
et_t1ce,true,3,GWO,brightest,180,60,0.0765056786706476,0.0443767898086748,0.1938141035613934,0.0651733189250612,0.0931056293485136,89.05330186586936,0.1098176173845556,136.0,0.0,27.611399740055795,0.9033915380145447,6.71557208347216e-05,0.0003353599676296569,0.8833333333333333,5000.0,0.4282264192389549,0
et_t1ce,true,3,GWO,morph,180,60,0.00264965325814655,0.0,0.07602212764407608,0.0,0.0407437587969479,87.69003440040903,0.0092792221517649,1.0,0.0,27.611399740055795,0.9033915380145447,6.71557208347216e-05,0.0003353599676296569,0.8833333333333333,5000.0,0.4282264192389549,0
et_t1ce,true,3,GWO,otsu_pick,180,60,0.0573428456050612,0.032043967491807296,0.08170086331169854,0.0461158742530527,0.0628763478504411,94.1195774354724,0.06411888608016815,9.5,0.0,27.611399740055795,0.9033915380145447,6.71557208347216e-05,0.0003353599676296569,0.8833333333333333,5000.0,0.4282264192389549,0
et_t1ce,true,3,GWO,upper_union,180,60,0.0573428456050612,0.032043967491807296,0.08170086331169854,0.0461158742530527,0.0628763478504411,94.1195774354724,0.06411888608016815,9.5,0.0,27.611399740055795,0.9033915380145447,6.71557208347216e-05,0.0003353599676296569,0.8833333333333333,5000.0,0.4282264192389549,0
et_t1ce,true,3,MPA,brightest,180,60,0.0768830267268309,0.0443767898086748,0.1938141035613934,0.0651733189250612,0.08511020361347604,89.05330186586936,0.1108495756552237,127.5,0.0,27.60584944283606,0.9024742681070075,4.2555321654848876e-05,0.0002754043936160382,0.9388888888888889,5000.0,0.34793976425571094,0
et_t1ce,true,3,MPA,morph,180,60,0.0114195988865891,0.0,0.0768828451882845,0.0,0.0407437587969479,86.74202740887974,0.0107270560190703,1.0,0.0,27.60584944283606,0.9024742681070075,4.2555321654848876e-05,0.0002754043936160382,0.9388888888888889,5000.0,0.34793976425571094,0
et_t1ce,true,3,MPA,otsu_pick,180,60,0.0573428456050612,0.032043967491807296,0.08176073167889102,0.0446397154650614,0.062309177232828,94.1195774354724,0.0572815533980582,9.0,0.0,27.60584944283606,0.9024742681070075,4.2555321654848876e-05,0.0002754043936160382,0.9388888888888889,5000.0,0.34793976425571094,0
et_t1ce,true,3,MPA,upper_union,180,60,0.0573428456050612,0.032043967491807296,0.08176073167889102,0.0446397154650614,0.062309177232828,94.1195774354724,0.0572815533980582,9.0,0.0,27.60584944283606,0.9024742681070075,4.2555321654848876e-05,0.0002754043936160382,0.9388888888888889,5000.0,0.34793976425571094,0
et_t1ce,true,3,PSO,brightest,180,60,0.0768830267268309,0.0443767898086748,0.1938141035613934,0.0651733189250612,0.0931056293485136,89.05330186586936,0.1107292298285511,129.0,0.0,27.616950037275533,0.9034372247965166,5.1285193749829997e-05,0.00033532643737343586,0.9611111111111111,5000.0,0.31894520450003055,0
et_t1ce,true,3,PSO,morph,180,60,0.0048273301151132,0.0,0.07602212764407608,0.0,0.0407437587969479,86.74202740887974,0.0105263157894736,1.0,0.0,27.616950037275533,0.9034372247965166,5.1285193749829997e-05,0.00033532643737343586,0.9611111111111111,5000.0,0.31894520450003055,0
et_t1ce,true,3,PSO,otsu_pick,180,60,0.05758933325029175,0.032043967491807296,0.08176073167889102,0.0461158742530527,0.0628763478504411,94.04786015641186,0.06411888608016815,9.0,0.0,27.616950037275533,0.9034372247965166,5.1285193749829997e-05,0.00033532643737343586,0.9611111111111111,5000.0,0.31894520450003055,0
et_t1ce,true,3,PSO,upper_union,180,60,0.05758933325029175,0.032043967491807296,0.08176073167889102,0.0461158742530527,0.0628763478504411,94.04786015641186,0.06411888608016815,9.0,0.0,27.616950037275533,0.9034372247965166,5.1285193749829997e-05,0.00033532643737343586,0.9611111111111111,5000.0,0.31894520450003055,0
et_t1ce,true,3,QIGOA,brightest,180,60,0.0768830267268309,0.0426756985605419,0.19517822900850423,0.06476628061611009,0.0931056293485136,88.85549997713962,0.1099379632112282,122.5,0.0,27.60584944283606,0.9025598407554408,0.0001368838120574823,0.000351963818961501,0.7166666666666667,5000.0,0.24774130285558285,0
et_t1ce,true,3,QIGOA,morph,180,60,0.008123464500851149,0.0,0.07602212764407608,0.0,0.0407437587969479,86.16800533181254,0.01062668590427195,1.0,0.0,27.60584944283606,0.9025598407554408,0.0001368838120574823,0.000351963818961501,0.7166666666666667,5000.0,0.24774130285558285,0
